META; spain/copa-del-rey/barcelona-v-alaves; 2017-02-09 12:03:18 GMT+2; 2017-05-27 15:00; Nothing; Xlenovo
Draw; 6; ; ; 13/2; ; 6; 13/2; ; ; ; ; ; 11/2; ; 6; ; 6; 6; 13/2; 6; 8; 5; 13/2; ; 13/2; ; ; ; 
Alaves; 14; ; ; 12; ; 11; 16; ; ; ; ; ; 16; ; 12; ; 59/4; 12; 11; 59/4; 19; 15; 11; ; 11; ; ; ; 
META; spain/copa-del-rey/barcelona-v-alaves; 2017-03-16 22:24:27 GMT+2; 2017-05-27 15:00; Nothing; Xlenovo
Barcelona; 1/6; ; ; 1/6; ; 1/6; 2/13; ; ; ; ; ; 2/13; ; 1/5; ; 2/13; 2/11; 2/11; 2/13; 4/25; 2/11; 2/11; ; 2/11; ; ; ; 
Draw; 6; ; ; 13/2; ; 6; 13/2; ; ; ; ; ; 11/2; ; 6; ; 6; 6; 13/2; 6; 8; 5; 13/2; ; 13/2; ; ; ; 
Alaves; 14; ; ; 12; ; 11; 16; ; ; ; ; ; 16; ; 12; ; 59/4; 12; 11; 59/4; 19; 15; 11; ; 11; ; ; ; 
META; spain/copa-del-rey/barcelona-v-alaves; 2017-03-17 02:26:13 GMT+2; 2017-05-27 15:00; Nothing; Xlenovo
Barcelona; 1/6; ; ; 1/6; ; 1/6; 2/13; ; ; ; ; ; 2/13; ; 1/5; ; 2/13; 2/11; 2/11; 2/13; 4/25; 2/11; 2/11; ; 2/11; ; ; ; 
Draw; 6; ; ; 13/2; ; 6; 6; ; ; ; ; ; 11/2; ; 6; ; 6; 6; 13/2; 6; 8; 5; 13/2; ; 13/2; ; ; ; 
Alaves; 14; ; ; 12; ; 11; 18; ; ; ; ; ; 16; ; 12; ; 59/4; 12; 11; 59/4; 19; 15; 11; ; 11; ; ; ; 
META; spain/copa-del-rey/barcelona-v-alaves; 2017-03-17 06:23:11 GMT+2; 2017-05-27 15:00; Nothing; Xlenovo
Barcelona; 1/6; ; ; 1/6; ; 1/6; 2/13; ; ; ; ; ; 2/13; ; 1/5; ; 2/13; 2/11; 2/11; 2/13; 4/25; 2/11; 2/11; ; 2/11; ; ; ; 
Draw; 6; ; ; 13/2; ; 6; 6; ; ; ; ; ; 11/2; ; 6; ; 6; 6; 13/2; 6; 8; 5; 13/2; ; 13/2; ; ; ; 
Alaves; 14; ; ; 12; ; 11; 18; ; ; ; ; ; 16; ; 12; ; 59/4; 12; 11; 59/4; 19; 15; 11; ; 11; ; ; ; 
META; spain/copa-del-rey/barcelona-v-alaves; 2017-03-17 10:25:28 GMT+2; 2017-05-27 15:00; Nothing; Xlenovo
Barcelona; 1/6; ; ; 1/6; ; 1/6; 2/13; ; ; ; ; ; 2/13; ; 1/5; ; 2/13; 2/11; 2/11; 2/13; 4/25; 2/11; 2/11; ; 2/11; ; ; ; 
Draw; 6; ; ; 13/2; ; 6; 6; ; ; ; ; ; 11/2; ; 6; ; 6; 6; 13/2; 6; 8; 5; 13/2; ; 13/2; ; ; ; 
Alaves; 14; ; ; 12; ; 11; 18; ; ; ; ; ; 16; ; 12; ; 59/4; 12; 11; 59/4; 19; 15; 11; ; 11; ; ; ; 
META; spain/copa-del-rey/barcelona-v-alaves; 2017-03-17 14:29:42 GMT+2; 2017-05-27 15:00; Nothing; Xlenovo
Barcelona; 1/6; ; ; 1/6; ; 1/6; 2/13; ; ; ; ; ; 2/13; ; 1/5; ; 2/13; 2/11; 2/11; 2/13; 4/25; 2/11; 2/11; ; 2/11; ; ; ; 
Draw; 6; ; ; 13/2; ; 6; 6; ; ; ; ; ; 11/2; ; 6; ; 6; 6; 13/2; 6; 8; 5; 13/2; ; 13/2; ; ; ; 
Alaves; 14; ; ; 12; ; 11; 18; ; ; ; ; ; 16; ; 12; ; 59/4; 12; 11; 59/4; 19; 15; 11; ; 11; ; ; ; 
META; spain/copa-del-rey/barcelona-v-alaves; 2017-03-17 18:30:28 GMT+2; 2017-05-27 15:00; Nothing; Xlenovo
Barcelona; 1/6; ; ; 1/6; ; 1/6; 2/13; ; ; ; ; ; 2/13; ; 1/5; ; 2/13; 2/11; 2/11; 2/13; 4/25; 2/11; 2/11; ; 2/11; ; ; ; 
Draw; 6; ; ; 13/2; ; 6; 13/2; ; ; ; ; ; 11/2; ; 6; ; 6; 6; 13/2; 6; 8; 5; 13/2; ; 13/2; ; ; ; 
Alaves; 14; ; ; 12; ; 11; 16; ; ; ; ; ; 16; ; 12; ; 59/4; 12; 11; 59/4; 19; 15; 11; ; 11; ; ; ; 
META; spain/copa-del-rey/barcelona-v-alaves; 2017-03-17 22:26:11 GMT+2; 2017-05-27 15:00; Nothing; Xlenovo
Barcelona; 1/6; ; ; 1/6; ; 1/6; 2/13; ; ; ; ; ; 2/13; ; 1/5; ; 1/6; 2/11; 2/11; 2/13; 4/25; 2/11; 2/11; ; 2/11; ; ; ; 
Draw; 6; ; ; 13/2; ; 6; 6; ; ; ; ; ; 11/2; ; 6; ; 53/10; 6; 13/2; 6; 8; 5; 13/2; ; 13/2; ; ; ; 
Alaves; 14; ; ; 12; ; 11; 18; ; ; ; ; ; 16; ; 12; ; 31/2; 12; 11; 59/4; 19; 15; 11; ; 11; ; ; ; 
META; spain/copa-del-rey/barcelona-v-alaves; 2017-03-18 02:26:04 GMT+2; 2017-05-27 15:00; Nothing; Xlenovo
Barcelona; 1/6; ; ; 1/6; ; 1/6; 2/13; ; ; ; ; ; 2/13; ; 1/5; ; 2/13; 2/11; 2/11; 2/13; 4/25; 2/11; 2/11; ; 2/11; ; ; ; 
Draw; 6; ; ; 13/2; ; 6; 6; ; ; ; ; ; 11/2; ; 6; ; 6; 6; 13/2; 6; 8; 5; 13/2; ; 13/2; ; ; ; 
Alaves; 14; ; ; 12; ; 11; 18; ; ; ; ; ; 16; ; 12; ; 59/4; 12; 11; 59/4; 19; 15; 11; ; 11; ; ; ; 
META; spain/copa-del-rey/barcelona-v-alaves; 2017-03-18 06:24:37 GMT+2; 2017-05-27 15:00; Nothing; Xlenovo
Barcelona; 1/6; ; ; 1/6; ; 1/6; 2/13; ; ; ; ; ; 2/13; ; 1/5; ; 2/13; 2/11; 2/11; 2/13; 4/25; 2/11; 2/11; ; 2/11; ; ; ; 
Draw; 6; ; ; 13/2; ; 6; 6; ; ; ; ; ; 11/2; ; 6; ; 6; 6; 13/2; 6; 8; 5; 13/2; ; 13/2; ; ; ; 
Alaves; 14; ; ; 12; ; 11; 18; ; ; ; ; ; 16; ; 12; ; 59/4; 12; 11; 59/4; 19; 15; 11; ; 11; ; ; ; 
META; spain/copa-del-rey/barcelona-v-alaves; 2017-03-18 10:24:44 GMT+2; 2017-05-27 15:00; Nothing; Xlenovo
Barcelona; 1/6; ; ; 1/6; ; 1/6; 2/13; ; ; ; ; ; 2/13; ; 1/5; ; 2/13; 2/11; 2/11; 2/13; 4/25; 2/11; 2/11; ; 2/11; ; ; ; 
Draw; 6; ; ; 13/2; ; 6; 6; ; ; ; ; ; 11/2; ; 6; ; 6; 6; 13/2; 6; 8; 5; 13/2; ; 13/2; ; ; ; 
Alaves; 14; ; ; 12; ; 11; 18; ; ; ; ; ; 16; ; 12; ; 59/4; 12; 11; 59/4; 19; 15; 11; ; 11; ; ; ; 
META; spain/copa-del-rey/barcelona-v-alaves; 2017-03-18 14:29:28 GMT+2; 2017-05-27 15:00; Nothing; Xlenovo
Barcelona; 1/6; ; ; 1/6; ; 1/6; 2/13; ; ; ; ; ; 2/13; ; 1/5; ; 2/13; 2/11; 2/11; 2/13; 4/25; 2/11; 2/11; ; 2/11; ; ; ; 
Draw; 6; ; ; 13/2; ; 6; 6; ; ; ; ; ; 11/2; ; 6; ; 6; 6; 13/2; 6; 8; 5; 13/2; ; 13/2; ; ; ; 
Alaves; 14; ; ; 12; ; 11; 18; ; ; ; ; ; 16; ; 12; ; 59/4; 12; 11; 59/4; 19; 15; 11; ; 11; ; ; ; 
META; spain/copa-del-rey/barcelona-v-alaves; 2017-03-18 18:29:45 GMT+2; 2017-05-27 15:00; Nothing; Xlenovo
Barcelona; 1/6; ; ; 1/6; ; 1/6; 2/13; ; ; ; ; ; 2/13; ; 1/5; ; 2/13; 2/11; 2/11; 2/13; 4/25; 2/11; 2/11; ; 2/11; ; ; ; 
Draw; 6; ; ; 13/2; ; 6; 6; ; ; ; ; ; 11/2; ; 6; ; 6; 6; 13/2; 6; 8; 5; 13/2; ; 13/2; ; ; ; 
Alaves; 14; ; ; 12; ; 11; 18; ; ; ; ; ; 16; ; 12; ; 59/4; 12; 11; 59/4; 19; 15; 11; ; 11; ; ; ; 
META; spain/copa-del-rey/barcelona-v-alaves; 2017-03-18 22:27:29 GMT+2; 2017-05-27 15:00; Nothing; Xlenovo
Barcelona; 1/6; ; ; 1/6; ; 1/6; 2/13; ; ; ; ; ; 2/13; ; 1/5; ; 1/7; 2/11; 2/11; 1/7; 4/25; ; 2/11; ; 2/11; ; ; ; 
Draw; 6; ; ; 13/2; ; 6; 13/2; ; ; ; ; ; 11/2; ; 6; ; 6; 6; 13/2; 6; 8; ; 13/2; ; 13/2; ; ; ; 
Alaves; 14; ; ; 12; ; 11; 16; ; ; ; ; ; 16; ; 12; ; 59/4; 12; 11; 59/4; 19; ; 11; ; 11; ; ; ; 
META; spain/copa-del-rey/barcelona-v-alaves; 2017-03-19 02:26:24 GMT+2; 2017-05-27 15:00; Nothing; Xlenovo
Barcelona; 1/6; ; ; 1/6; ; 1/6; 2/13; ; ; ; ; ; 2/13; ; 1/5; ; 1/7; 2/11; 2/11; 1/7; 4/25; 2/11; 2/11; ; 2/11; ; ; ; 
Draw; 6; ; ; 13/2; ; 6; 6; ; ; ; ; ; 11/2; ; 6; ; 6; 6; 13/2; 6; 8; 5; 13/2; ; 13/2; ; ; ; 
Alaves; 14; ; ; 12; ; 11; 18; ; ; ; ; ; 16; ; 12; ; 59/4; 12; 11; 59/4; 19; 15; 11; ; 11; ; ; ; 
META; spain/copa-del-rey/barcelona-v-alaves; 2017-03-19 06:23:05 GMT+2; 2017-05-27 15:00; Nothing; Xlenovo
Barcelona; 1/6; ; ; 1/6; ; 1/6; 2/13; ; ; ; ; ; 2/13; ; 1/5; ; 1/7; 2/11; 2/11; 1/7; 4/25; 2/11; 2/11; ; 2/11; ; ; ; 
Draw; 6; ; ; 13/2; ; 6; 13/2; ; ; ; ; ; 11/2; ; 6; ; 6; 6; 13/2; 6; 8; 5; 13/2; ; 13/2; ; ; ; 
Alaves; 14; ; ; 12; ; 11; 16; ; ; ; ; ; 16; ; 12; ; 59/4; 12; 11; 59/4; 19; 15; 11; ; 11; ; ; ; 
META; spain/copa-del-rey/barcelona-v-alaves; 2017-03-19 10:25:53 GMT+2; 2017-05-27 15:00; Nothing; Xlenovo
Barcelona; 1/6; ; ; 1/6; ; 1/6; 2/13; ; ; ; ; ; 2/13; ; 1/5; ; 1/7; 2/11; 2/11; 1/7; 4/25; 2/11; 2/11; ; 2/11; ; ; ; 
Draw; 6; ; ; 13/2; ; 6; 13/2; ; ; ; ; ; 11/2; ; 6; ; 6; 6; 13/2; 6; 8; 5; 13/2; ; 13/2; ; ; ; 
Alaves; 14; ; ; 12; ; 11; 16; ; ; ; ; ; 16; ; 12; ; 59/4; 12; 11; 59/4; 19; 15; 11; ; 11; ; ; ; 
META; spain/copa-del-rey/barcelona-v-alaves; 2017-03-19 14:26:11 GMT+2; 2017-05-27 15:00; Nothing; Xlenovo
Barcelona; 1/6; ; ; 1/6; ; 1/6; 2/13; ; ; ; ; ; 2/13; ; 1/5; ; 1/7; 2/11; 2/11; 1/7; 4/25; 2/11; 2/11; ; 2/11; ; ; ; 
Draw; 6; ; ; 13/2; ; 6; 6; ; ; ; ; ; 11/2; ; 6; ; 6; 6; 13/2; 6; 8; 5; 13/2; ; 13/2; ; ; ; 
Alaves; 14; ; ; 12; ; 11; 18; ; ; ; ; ; 16; ; 12; ; 59/4; 12; 11; 59/4; 19; 15; 11; ; 11; ; ; ; 
META; spain/copa-del-rey/barcelona-v-alaves; 2017-03-19 18:29:12 GMT+2; 2017-05-27 15:00; Nothing; Xlenovo
Barcelona; 1/6; ; ; 1/6; ; 1/6; 2/13; ; ; ; ; ; 2/13; ; 1/5; ; 1/7; 2/11; 2/11; 1/7; 4/25; 2/11; 2/11; ; 2/11; ; ; ; 
Draw; 6; ; ; 13/2; ; 6; 6; ; ; ; ; ; 11/2; ; 6; ; 6; 6; 13/2; 6; 8; 5; 13/2; ; 13/2; ; ; ; 
Alaves; 14; ; ; 12; ; 11; 18; ; ; ; ; ; 16; ; 12; ; 59/4; 12; 11; 59/4; 19; 15; 11; ; 11; ; ; ; 
META; spain/copa-del-rey/barcelona-v-alaves; 2017-03-19 22:25:37 GMT+2; 2017-05-27 15:00; Nothing; Xlenovo
Barcelona; 1/6; ; ; 1/6; ; 1/6; 2/13; ; ; ; ; ; 2/13; ; 1/5; ; 2/13; 2/11; 2/11; 2/13; 4/25; ; 2/11; ; 2/11; ; ; ; 
Draw; 6; ; ; 13/2; ; 6; 13/2; ; ; ; ; ; 11/2; ; 6; ; 6; 6; 13/2; 6; 8; ; 13/2; ; 13/2; ; ; ; 
Alaves; 14; ; ; 12; ; 11; 16; ; ; ; ; ; 16; ; 12; ; 59/4; 12; 11; 59/4; 19; ; 11; ; 11; ; ; ; 
META; spain/copa-del-rey/barcelona-v-alaves; 2017-03-20 02:25:30 GMT+2; 2017-05-27 15:00; Nothing; Xlenovo
Barcelona; 1/6; ; ; 1/6; ; 1/6; 2/13; ; ; ; ; ; 2/13; ; 1/5; ; 1/7; 2/11; 2/11; 1/7; 9/50; 2/11; 2/11; ; 2/11; ; ; ; 
Draw; 6; ; ; 13/2; ; 6; 13/2; ; ; ; ; ; 11/2; ; 6; ; 6; 6; 13/2; 6; 71/10; 5; 13/2; ; 13/2; ; ; ; 
Alaves; 14; ; ; 12; ; 11; 16; ; ; ; ; ; 16; ; 12; ; 15; 12; 11; 15; 18; 15; 11; ; 11; ; ; ; 
META; spain/copa-del-rey/barcelona-v-alaves; 2017-03-20 06:22:03 GMT+2; 2017-05-27 15:00; Nothing; Xlenovo
Barcelona; 1/6; ; ; 1/6; ; 1/6; 2/13; ; ; ; ; ; 2/13; ; 1/5; ; 1/7; 2/11; 2/11; 1/7; 9/50; 2/11; 2/11; ; 2/11; ; ; ; 
Draw; 6; ; ; 13/2; ; 6; 6; ; ; ; ; ; 11/2; ; 6; ; 6; 6; 13/2; 6; 71/10; 5; 13/2; ; 13/2; ; ; ; 
Alaves; 14; ; ; 12; ; 11; 18; ; ; ; ; ; 16; ; 12; ; 15; 12; 11; 15; 18; 15; 11; ; 11; ; ; ; 
META; spain/copa-del-rey/barcelona-v-alaves; 2017-03-20 10:22:37 GMT+2; 2017-05-27 15:00; Nothing; Xlenovo
Barcelona; 1/6; ; ; 1/6; ; 1/6; 2/13; ; ; ; ; ; 2/13; ; 1/5; ; 1/7; 2/11; 2/11; 1/7; 9/50; 2/11; 2/11; ; 2/11; ; ; ; 
Draw; 6; ; ; 13/2; ; 6; 13/2; ; ; ; ; ; 11/2; ; 6; ; 6; 6; 13/2; 6; 71/10; 5; 13/2; ; 13/2; ; ; ; 
Alaves; 14; ; ; 12; ; 11; 16; ; ; ; ; ; 16; ; 12; ; 15; 12; 11; 15; 18; 15; 11; ; 11; ; ; ; 
META; spain/copa-del-rey/barcelona-v-alaves; 2017-03-20 14:23:39 GMT+2; 2017-05-27 15:00; Nothing; Xlenovo
Barcelona; 1/6; ; ; 1/6; ; 1/6; 2/13; ; ; ; ; ; 2/13; ; 1/5; ; 1/7; 2/11; 2/11; 1/7; 9/50; 2/11; 2/11; ; 2/11; ; ; ; 
Draw; 6; ; ; 13/2; ; 6; 6; ; ; ; ; ; 11/2; ; 6; ; 6; 6; 13/2; 6; 71/10; 5; 13/2; ; 13/2; ; ; ; 
Alaves; 14; ; ; 12; ; 11; 18; ; ; ; ; ; 16; ; 12; ; 15; 12; 11; 15; 18; 15; 11; ; 11; ; ; ; 
META; spain/copa-del-rey/barcelona-v-alaves; 2017-03-20 18:24:35 GMT+2; 2017-05-27 15:00; Nothing; Xlenovo
Barcelona; 1/6; ; ; 1/6; ; 1/6; 2/13; ; ; ; ; ; 2/13; ; 1/5; ; 1/7; 2/11; 2/11; 1/7; 9/50; 2/11; 2/11; ; 2/11; ; ; ; 
Draw; 6; ; ; 13/2; ; 6; 6; ; ; ; ; ; 11/2; ; 6; ; 6; 6; 13/2; 6; 71/10; 5; 13/2; ; 13/2; ; ; ; 
Alaves; 14; ; ; 12; ; 11; 18; ; ; ; ; ; 16; ; 12; ; 15; 12; 11; 15; 18; 15; 11; ; 11; ; ; ; 
META; spain/copa-del-rey/barcelona-v-alaves; 2017-03-20 22:24:10 GMT+2; 2017-05-27 15:00; Nothing; Xlenovo
Barcelona; 1/6; ; ; 1/6; ; 1/6; 2/13; ; ; ; ; ; 2/13; ; 1/5; ; 1/7; 2/11; 2/11; 1/7; 9/50; 2/11; 2/11; ; 2/11; ; ; ; 
Draw; 6; ; ; 13/2; ; 6; 6; ; ; ; ; ; 11/2; ; 6; ; 6; 6; 13/2; 6; 71/10; 5; 13/2; ; 13/2; ; ; ; 
Alaves; 14; ; ; 12; ; 11; 18; ; ; ; ; ; 16; ; 12; ; 15; 12; 11; 15; 18; 15; 11; ; 11; ; ; ; 
META; spain/copa-del-rey/barcelona-v-alaves; 2017-03-21 02:23:39 GMT+2; 2017-05-27 15:00; Nothing; Xlenovo
Barcelona; 1/6; ; ; 1/6; ; 1/6; 2/13; ; ; ; ; ; 2/13; ; 1/5; ; 1/7; 2/11; 2/11; 1/7; 9/50; 2/11; 2/11; ; 2/11; ; ; ; 
Draw; 6; ; ; 13/2; ; 6; 13/2; ; ; ; ; ; 11/2; ; 6; ; 6; 6; 13/2; 6; 71/10; 5; 13/2; ; 13/2; ; ; ; 
Alaves; 14; ; ; 12; ; 11; 16; ; ; ; ; ; 16; ; 12; ; 15; 12; 11; 15; 18; 15; 11; ; 11; ; ; ; 
META; spain/copa-del-rey/barcelona-v-alaves; 2017-03-21 06:23:14 GMT+2; 2017-05-27 15:00; Nothing; Xlenovo
Barcelona; 1/6; ; ; 1/6; ; 1/6; 2/13; ; ; ; ; ; 2/13; ; 1/5; ; 1/7; 2/11; 2/11; 1/7; 9/50; 2/11; 2/11; ; 2/11; ; ; ; 
Draw; 6; ; ; 13/2; ; 6; 6; ; ; ; ; ; 11/2; ; 6; ; 6; 6; 13/2; 6; 71/10; 5; 13/2; ; 13/2; ; ; ; 
Alaves; 14; ; ; 12; ; 11; 18; ; ; ; ; ; 16; ; 12; ; 15; 12; 11; 15; 18; 15; 11; ; 11; ; ; ; 
META; spain/copa-del-rey/barcelona-v-alaves; 2017-03-21 10:23:12 GMT+2; 2017-05-27 15:00; Nothing; Xlenovo
Barcelona; 1/6; ; ; 1/6; ; 1/6; 2/13; ; ; ; ; ; 2/13; ; 1/5; ; 1/7; 2/11; 2/11; 1/7; 9/50; 2/11; 2/11; ; 2/11; ; ; ; 
Draw; 6; ; ; 13/2; ; 6; 13/2; ; ; ; ; ; 11/2; ; 6; ; 6; 6; 13/2; 6; 71/10; 5; 13/2; ; 13/2; ; ; ; 
Alaves; 14; ; ; 12; ; 11; 16; ; ; ; ; ; 16; ; 12; ; 15; 12; 11; 15; 18; 15; 11; ; 11; ; ; ; 
META; spain/copa-del-rey/barcelona-v-alaves; 2017-03-21 14:24:54 GMT+2; 2017-05-27 15:00; Nothing; Xlenovo
Barcelona; 1/6; ; ; 1/6; ; 1/6; 1/6; ; ; ; ; ; 2/13; ; 1/5; ; 1/7; 2/11; 2/11; 1/7; 9/50; 3/19; 2/11; ; 2/11; ; ; ; 
Draw; 6; ; ; 13/2; ; 6; 6; ; ; ; ; ; 11/2; ; 6; ; 6; 6; 13/2; 6; 71/10; 6; 13/2; ; 13/2; ; ; ; 
Alaves; 14; ; ; 12; ; 11; 17; ; ; ; ; ; 16; ; 12; ; 15; 12; 11; 15; 18; 12; 11; ; 11; ; ; ; 
META; spain/copa-del-rey/barcelona-v-alaves; 2017-03-21 18:25:23 GMT+2; 2017-05-27 15:00; Nothing; Xlenovo
Barcelona; 1/6; ; ; 1/6; ; 1/6; 1/6; ; ; ; ; ; 2/13; ; 1/5; ; 1/7; 2/11; 2/11; 1/7; 9/50; 3/19; 2/11; ; 2/11; ; ; ; 
Draw; 6; ; ; 13/2; ; 6; 6; ; ; ; ; ; 11/2; ; 6; ; 6; 6; 13/2; 6; 71/10; 6; 13/2; ; 13/2; ; ; ; 
Alaves; 14; ; ; 12; ; 11; 17; ; ; ; ; ; 16; ; 12; ; 59/4; 12; 11; 59/4; 18; 12; 11; ; 11; ; ; ; 
META; spain/copa-del-rey/barcelona-v-alaves; 2017-03-21 22:24:58 GMT+2; 2017-05-27 15:00; Nothing; Xlenovo
Barcelona; 1/6; ; ; 1/6; ; 1/6; 1/6; ; ; ; ; ; 2/13; ; 1/5; ; 1/7; 2/11; 2/11; 1/7; 9/50; 3/19; 2/11; ; 2/11; ; ; ; 
Draw; 6; ; ; 13/2; ; 6; 6; ; ; ; ; ; 11/2; ; 6; ; 6; 6; 13/2; 6; 71/10; 6; 13/2; ; 13/2; ; ; ; 
Alaves; 14; ; ; 12; ; 11; 17; ; ; ; ; ; 16; ; 12; ; 15; 12; 11; 15; 18; 12; 11; ; 11; ; ; ; 
META; spain/copa-del-rey/barcelona-v-alaves; 2017-03-22 02:25:17 GMT+2; 2017-05-27 15:00; Nothing; Xlenovo
Barcelona; 1/6; ; ; 1/6; ; 1/6; 1/6; ; ; ; ; ; 2/13; ; 1/5; ; 1/7; 2/11; 2/11; 1/7; 9/50; 3/19; 2/11; ; 2/11; ; ; ; 
Draw; 6; ; ; 13/2; ; 6; 6; ; ; ; ; ; 11/2; ; 6; ; 6; 6; 13/2; 6; 71/10; 6; 13/2; ; 13/2; ; ; ; 
Alaves; 14; ; ; 12; ; 11; 17; ; ; ; ; ; 16; ; 12; ; 15; 12; 11; 15; 18; 12; 11; ; 11; ; ; ; 
META; spain/copa-del-rey/barcelona-v-alaves; 2017-03-22 06:22:56 GMT+2; 2017-05-27 15:00; Nothing; Xlenovo
Barcelona; 1/6; ; ; 1/6; ; 1/6; 2/13; ; ; ; ; ; 2/13; ; 1/5; ; 1/7; 2/11; 2/11; 1/7; 9/50; 3/19; 2/11; ; 2/11; ; ; ; 
Draw; 6; ; ; 13/2; ; 6; 13/2; ; ; ; ; ; 11/2; ; 6; ; 6; 6; 13/2; 6; 71/10; 6; 13/2; ; 13/2; ; ; ; 
Alaves; 14; ; ; 12; ; 11; 16; ; ; ; ; ; 16; ; 12; ; 15; 12; 11; 15; 18; 12; 11; ; 11; ; ; ; 
META; spain/copa-del-rey/barcelona-v-alaves; 2017-03-22 10:23:54 GMT+2; 2017-05-27 15:00; Nothing; Xlenovo
Barcelona; 1/6; ; ; 1/6; ; 1/6; 2/13; ; ; ; ; ; 2/13; ; 1/5; ; 1/7; 2/11; 2/11; 1/7; 9/50; 3/19; 2/11; ; 2/11; ; ; ; 
Draw; 6; ; ; 13/2; ; 6; 13/2; ; ; ; ; ; 11/2; ; 6; ; 6; 6; 13/2; 6; 71/10; 6; 13/2; ; 13/2; ; ; ; 
Alaves; 14; ; ; 12; ; 11; 16; ; ; ; ; ; 16; ; 12; ; 15; 12; 11; 15; 18; 12; 11; ; 11; ; ; ; 
META; spain/copa-del-rey/barcelona-v-alaves; 2017-03-22 14:24:31 GMT+2; 2017-05-27 15:00; Nothing; Xlenovo
Barcelona; 1/6; ; ; 1/6; ; 1/6; 2/13; ; ; ; ; ; 2/13; ; 1/5; ; 1/7; 2/11; 2/11; 1/7; 9/50; 3/19; 2/11; ; 2/11; ; ; ; 
Draw; 6; ; ; 13/2; ; 6; 13/2; ; ; ; ; ; 11/2; ; 6; ; 6; 6; 13/2; 6; 71/10; 6; 13/2; ; 13/2; ; ; ; 
Alaves; 14; ; ; 12; ; 11; 16; ; ; ; ; ; 16; ; 12; ; 15; 12; 11; 15; 18; 12; 11; ; 11; ; ; ; 
META; spain/copa-del-rey/barcelona-v-alaves; 2017-03-22 18:23:42 GMT+2; 2017-05-27 15:00; Nothing; Xlenovo
Barcelona; 1/6; ; ; 1/6; ; 1/6; 1/6; ; ; ; ; ; 2/13; ; 1/5; ; 1/7; 2/11; 2/11; 1/7; 9/50; 3/19; 2/11; ; 2/11; ; ; ; 
Draw; 6; ; ; 13/2; ; 6; 6; ; ; ; ; ; 11/2; ; 6; ; 6; 6; 13/2; 6; 71/10; 6; 13/2; ; 13/2; ; ; ; 
Alaves; 14; ; ; 12; ; 11; 17; ; ; ; ; ; 16; ; 12; ; 15; 12; 11; 15; 18; 12; 11; ; 11; ; ; ; 
META; spain/copa-del-rey/barcelona-v-alaves; 2017-03-22 22:24:45 GMT+2; 2017-05-27 15:00; Nothing; Xlenovo
Barcelona; 1/6; ; ; 1/6; ; 1/6; 2/13; ; ; ; ; ; 2/13; ; 1/5; ; 1/7; 2/11; 2/11; 1/7; 9/50; 3/19; 2/11; ; 2/11; ; ; ; 
Draw; 6; ; ; 13/2; ; 6; 13/2; ; ; ; ; ; 11/2; ; 6; ; 6; 6; 13/2; 6; 71/10; 6; 13/2; ; 13/2; ; ; ; 
Alaves; 14; ; ; 12; ; 11; 16; ; ; ; ; ; 16; ; 12; ; 15; 12; 11; 15; 18; 12; 11; ; 11; ; ; ; 
META; spain/copa-del-rey/barcelona-v-alaves; 2017-03-23 02:24:12 GMT+2; 2017-05-27 15:00; Nothing; Xlenovo
Barcelona; 1/6; ; ; 1/6; ; 1/6; 2/13; ; ; ; ; ; 2/13; ; 1/5; ; 1/7; 2/11; 2/11; 1/7; 9/50; 3/19; 2/11; ; 2/11; ; ; ; 
Draw; 6; ; ; 13/2; ; 6; 6; ; ; ; ; ; 11/2; ; 6; ; 6; 6; 13/2; 6; 71/10; 6; 13/2; ; 13/2; ; ; ; 
Alaves; 14; ; ; 12; ; 11; 18; ; ; ; ; ; 16; ; 12; ; 15; 12; 11; 15; 18; 12; 11; ; 11; ; ; ; 
META; spain/copa-del-rey/barcelona-v-alaves; 2017-03-23 06:23:31 GMT+2; 2017-05-27 15:00; Nothing; Xlenovo
Barcelona; 1/6; ; ; 1/6; ; 1/6; 2/13; ; ; ; ; ; 2/13; ; 1/5; ; 1/7; 2/11; 2/11; 1/7; 9/50; 3/19; 2/11; ; 2/11; ; ; ; 
Draw; 6; ; ; 13/2; ; 6; 13/2; ; ; ; ; ; 11/2; ; 6; ; 6; 6; 13/2; 6; 71/10; 6; 13/2; ; 13/2; ; ; ; 
Alaves; 14; ; ; 12; ; 11; 16; ; ; ; ; ; 16; ; 12; ; 15; 12; 11; 15; 18; 12; 11; ; 11; ; ; ; 
META; spain/copa-del-rey/barcelona-v-alaves; 2017-03-23 10:24:21 GMT+2; 2017-05-27 15:00; Nothing; Xlenovo
Barcelona; 1/6; ; ; 1/6; ; 1/6; 1/6; ; ; ; ; ; 2/13; ; 1/5; ; 1/7; 2/11; 2/11; 1/7; 9/50; 3/19; 2/11; ; 2/11; ; ; ; 
Draw; 6; ; ; 13/2; ; 6; 6; ; ; ; ; ; 11/2; ; 6; ; 6; 6; 13/2; 6; 71/10; 6; 13/2; ; 13/2; ; ; ; 
Alaves; 14; ; ; 12; ; 11; 17; ; ; ; ; ; 16; ; 12; ; 15; 12; 11; 15; 18; 12; 11; ; 11; ; ; ; 
META; spain/copa-del-rey/barcelona-v-alaves; 2017-03-23 14:27:25 GMT+2; 2017-05-27 15:00; Nothing; Xlenovo
